date,Euribor_3m,Euribor_1w,Euribor_1m,Euribor_6m,Euribor_12m,VIX,EuroStoxx_Banks,Bund_10Y,ECB_Deposit,ECB_Marginal,ECB_Main,ECB_Yield_10Y,ECB_Yield_1Y,ECB_Yield_10Y,ECB_Yield_1Y,TIME PERIOD,Euro short-term rate - Calculation method (EST.B.EU000A2X2A25.CM),Euro short-term rate - Number of active banks (EST.B.EU000A2X2A25.NB),Euro short-term rate - Number of transactions (EST.B.EU000A2X2A25.NT),Euro short-term rate - Rate at 25th percentile of volume (EST.B.EU000A2X2A25.R25),Euro short-term rate - Rate at 75th percentile of volume (EST.B.EU000A2X2A25.R75),Euro short-term rate - Publication type (EST.B.EU000A2X2A25.RP),Euro short-term rate - Total volume (EST.B.EU000A2X2A25.TT),Euro short-term rate - Share of volume of the 5 largest active banks (EST.B.EU000A2X2A25.VL),Euro short-term rate - Volume-weighted trimmed mean rate (EST.B.EU000A2X2A25.WT),OIS_1m,OIS_3m
2020-03-16,-0.41,-0.507,-0.488,-0.372,-0.268,82.69,20800.709886209414,-0.541363636363636,-0.5,0.25,0.0,-0.01764,-0.922802,-0.392859,-0.885551,16 Mar 2020,0.0,30.0,495.0,-0.55,-0.52,0.0,39369.0,60.0,-0.536,-0.54,-0.54
2020-03-20,-0.371,-0.496,-0.45,-0.313,-0.186,66.04,20800.709886209414,-0.541363636363636,-0.5,0.25,0.0,0.133949,-0.686879,-0.248221,-0.706478,20 Mar 2020,0.0,31.0,524.0,-0.55,-0.49,0.0,38819.0,53.0,-0.524,-0.54,-0.54
2020-03-26,-0.349,-0.493,-0.443,-0.274,-0.148,61.0,20800.709886209414,-0.541363636363636,-0.5,0.25,0.0,0.215934,-0.632034,-0.268645,-0.644396,26 Mar 2020,0.0,32.0,556.0,-0.55,-0.5,0.0,44398.0,54.0,-0.529,-0.54,-0.54
2020-04-01,-0.343,-0.516,-0.468,-0.276,-0.168,57.06,13427.288861050212,-0.4495,-0.5,0.25,0.0,0.097812,-0.66505,-0.379292,-0.65119,01 Apr 2020,0.0,33.0,594.0,-0.55,-0.5,0.0,53453.0,55.0,-0.527,-0.54,-0.54
2020-04-07,-0.293,-0.515,-0.406,-0.232,-0.122,46.7,13427.288861050212,-0.4495,-0.5,0.25,0.0,0.222662,-0.655098,-0.248772,-0.628554,07 Apr 2020,0.0,32.0,627.0,-0.55,-0.51,0.0,58379.0,51.0,-0.533,-0.54,-0.54
2020-04-15,-0.25,-0.525,-0.422,-0.196,-0.11,40.84,13427.288861050212,-0.4495,-0.5,0.25,0.0,0.054845,-0.697129,-0.375869,-0.65252,15 Apr 2020,0.0,33.0,605.0,-0.55,-0.52,0.0,57086.0,51.0,-0.535,-0.54,-0.54
2020-04-21,-0.233,-0.516,-0.425,-0.178,-0.078,45.41,13427.288861050212,-0.4495,-0.5,0.25,0.0,0.06673,-0.681149,-0.370244,-0.620908,21 Apr 2020,0.0,35.0,587.0,-0.55,-0.52,0.0,49960.0,50.0,-0.541,-0.54,-0.54
2020-04-27,-0.223,-0.513,-0.448,-0.147,-0.109,33.29,13427.288861050212,-0.4495,-0.5,0.25,0.0,0.076185,-0.664217,-0.355567,-0.594386,27 Apr 2020,0.0,31.0,585.0,-0.55,-0.52,0.0,49146.0,52.0,-0.539,-0.54,-0.54
2020-05-04,-0.286,-0.5,-0.476,-0.157,-0.108,35.97,13688.276438041548,-0.5165,-0.5,0.25,0.0,0.036168,-0.726976,-0.444544,-0.615908,04 May 2020,0.0,30.0,550.0,-0.55,-0.53,0.0,48133.0,49.0,-0.543,-0.54,-0.54
2020-05-08,-0.246,-0.503,-0.451,-0.145,-0.075,27.98,13688.276438041548,-0.5165,-0.5,0.25,0.0,0.106494,-0.778938,-0.420474,-0.644318,08 May 2020,0.0,32.0,461.0,-0.55,-0.52,0.0,35476.0,53.0,-0.541,-0.54,-0.54
2020-05-14,-0.262,-0.515,-0.469,-0.137,-0.078,32.61,13688.276438041548,-0.5165,-0.5,0.25,0.0,0.053508,-0.711321,-0.447748,-0.631228,14 May 2020,0.0,31.0,540.0,-0.56,-0.52,0.0,45901.0,51.0,-0.541,-0.54,-0.54
2020-05-20,-0.28,-0.508,-0.468,-0.139,-0.058,27.99,13688.276438041548,-0.5165,-0.5,0.25,0.0,0.059415,-0.655912,-0.401946,-0.605767,20 May 2020,0.0,28.0,439.0,-0.56,-0.53,0.0,32084.0,55.0,-0.545,-0.54,-0.54
2020-05-26,-0.274,-0.513,-0.462,-0.133,-0.078,28.01,13688.276438041548,-0.5165,-0.5,0.25,0.0,0.12507,-0.61531,-0.347595,-0.590265,26 May 2020,0.0,27.0,471.0,-0.55,-0.53,0.0,37891.0,51.0,-0.541,-0.54,-0.54
2020-06-01,-0.325,-0.52,-0.498,-0.163,-0.103,28.23,14277.064411734,-0.434285714285714,-0.5,0.25,0.0,0.193044,-0.642984,-0.318333,-0.605612,01 Jun 2020,0.0,25.0,275.0,-0.56,-0.53,0.0,30109.0,58.0,-0.546,-0.54,-0.54
2020-06-05,-0.353,-0.519,-0.483,-0.196,-0.12,24.52,14277.064411734,-0.434285714285714,-0.5,0.25,0.0,0.369028,-0.604168,-0.201125,-0.585584,05 Jun 2020,0.0,27.0,464.0,-0.56,-0.53,0.0,39470.0,54.0,-0.544,-0.54,-0.54
2020-06-11,-0.358,-0.513,-0.479,-0.183,-0.118,40.79,14277.064411734,-0.434285714285714,-0.5,0.25,0.0,0.141679,-0.672132,-0.340228,-0.605448,11 Jun 2020,0.0,24.0,406.0,-0.56,-0.53,0.0,35940.0,51.0,-0.547,-0.54,-0.54
2020-06-17,-0.396,-0.523,-0.492,-0.215,-0.13,33.47,14277.064411734,-0.434285714285714,-0.5,0.25,0.0,0.122294,-0.681799,-0.363349,-0.60596,17 Jun 2020,0.0,30.0,479.0,-0.56,-0.53,0.0,40038.0,54.0,-0.544,-0.54,-0.54
2020-06-23,-0.409,-0.523,-0.508,-0.269,-0.188,31.37,14277.064411734,-0.434285714285714,-0.5,0.25,0.0,0.130392,-0.664811,-0.385468,-0.609976,23 Jun 2020,0.0,28.0,440.0,-0.56,-0.52,0.0,38346.0,51.0,-0.544,-0.54,-0.54
2020-06-29,-0.413,-0.518,-0.507,-0.287,-0.205,31.78,14277.064411734,-0.434285714285714,-0.5,0.25,0.0,0.076268,-0.712734,-0.420629,-0.639875,29 Jun 2020,0.0,27.0,436.0,-0.56,-0.53,0.0,35798.0,52.0,-0.545,-0.54,-0.54
2020-07-03,-0.435,-0.519,-0.502,-0.314,-0.238,31.78,15599.749451926087,-0.52304347826087,-0.5,0.25,0.0,0.111231,-0.699172,-0.401075,-0.635538,03 Jul 2020,0.0,25.0,423.0,-0.57,-0.53,0.0,36435.0,59.0,-0.549,-0.54,-0.54
2020-07-09,-0.438,-0.523,-0.498,-0.328,-0.263,29.26,15599.749451926087,-0.52304347826087,-0.5,0.25,0.0,0.050379,-0.692936,-0.422908,-0.629922,09 Jul 2020,0.0,30.0,465.0,-0.56,-0.53,0.0,40828.0,53.0,-0.549,-0.54,-0.54
2020-07-15,-0.443,-0.533,-0.513,-0.333,-0.273,27.76,15599.749451926087,-0.52304347826087,-0.5,0.25,0.0,0.153565,-0.674377,-0.393584,-0.628488,15 Jul 2020,0.0,29.0,475.0,-0.57,-0.54,0.0,45658.0,53.0,-0.551,-0.54,-0.54
2020-07-21,-0.452,-0.535,-0.501,-0.353,-0.28,24.84,15599.749451926087,-0.52304347826087,-0.5,0.25,0.0,0.061883,-0.675299,-0.42923,-0.625154,21 Jul 2020,0.0,31.0,509.0,-0.56,-0.54,0.0,51379.0,50.0,-0.549,-0.56,-0.56
2020-07-27,-0.457,-0.538,-0.516,-0.375,-0.288,24.74,15599.749451926087,-0.52304347826087,-0.5,0.25,0.0,-0.009702,-0.693372,-0.459817,-0.63392,27 Jul 2020,0.0,29.0,458.0,-0.57,-0.54,0.0,44712.0,54.0,-0.552,-0.56,-0.56
2020-07-31,-0.463,-0.523,-0.51,-0.407,-0.333,24.46,14569.370497964295,-0.52304347826087,-0.5,0.25,0.0,-0.035406,-0.726232,-0.493455,-0.648684,31 Jul 2020,0.0,30.0,446.0,-0.56,-0.54,0.0,37164.0,50.0,-0.55,-0.56,-0.56
2020-08-06,-0.474,-0.527,-0.512,-0.417,-0.34,22.65,14569.370497964295,-0.523333333333333,-0.5,0.25,0.0,-0.070609,-0.722446,-0.519628,-0.647837,06 Aug 2020,0.0,31.0,506.0,-0.57,-0.54,0.0,47869.0,54.0,-0.553,-0.56,-0.56
2020-08-12,-0.486,-0.537,-0.511,-0.428,-0.353,22.28,14569.370497964295,-0.523333333333333,-0.5,0.25,0.0,0.031435,-0.700539,-0.435665,-0.633521,12 Aug 2020,0.0,29.0,482.0,-0.57,-0.54,0.0,41791.0,53.0,-0.552,-0.56,-0.56
2020-08-18,-0.483,-0.534,-0.517,-0.44,-0.365,21.51,14569.370497964295,-0.523333333333333,-0.5,0.25,0.0,0.051342,-0.692407,-0.422838,-0.628751,18 Aug 2020,0.0,29.0,475.0,-0.58,-0.54,0.0,41888.0,54.0,-0.554,-0.56,-0.56
2020-08-24,-0.488,-0.54,-0.518,-0.442,-0.377,22.37,14569.370497964295,-0.523333333333333,-0.5,0.25,0.0,-0.023112,-0.7029,-0.478225,-0.633759,24 Aug 2020,0.0,30.0,496.0,-0.58,-0.54,0.0,43318.0,54.0,-0.552,-0.56,-0.56
2020-08-28,-0.477,-0.538,-0.523,-0.444,-0.369,22.96,14569.370497964295,-0.523333333333333,-0.5,0.25,0.0,0.127091,-0.688706,-0.390205,-0.63748,28 Aug 2020,0.0,28.0,417.0,-0.58,-0.54,0.0,33504.0,55.0,-0.552,-0.56,-0.56
2020-09-03,-0.48,-0.532,-0.512,-0.455,-0.394,33.6,15361.72878170999,-0.524090909090909,-0.5,0.25,0.0,0.025285,-0.711653,-0.460371,-0.648798,03 Sep 2020,0.0,21.0,359.0,-0.56,-0.54,0.0,32988.0,66.0,-0.551,-0.56,-0.56
2020-09-09,-0.493,-0.54,-0.519,-0.463,-0.408,28.81,15361.72878170999,-0.524090909090909,-0.5,0.25,0.0,0.055967,-0.696011,-0.435738,-0.641193,09 Sep 2020,0.0,28.0,501.0,-0.58,-0.54,0.0,41833.0,54.0,-0.554,-0.56,-0.56
2020-09-15,-0.485,-0.539,-0.523,-0.458,-0.415,25.59,15361.72878170999,-0.524090909090909,-0.5,0.25,0.0,0.026215,-0.701275,-0.453004,-0.635135,15 Sep 2020,0.0,31.0,497.0,-0.58,-0.53,0.0,49639.0,50.0,-0.551,-0.55,-0.56
2020-09-21,-0.508,-0.539,-0.533,-0.47,-0.433,27.78,15361.72878170999,-0.524090909090909,-0.5,0.25,0.0,-0.037047,-0.733011,-0.501462,-0.6483,21 Sep 2020,0.0,28.0,463.0,-0.57,-0.54,0.0,40540.0,55.0,-0.552,-0.55,-0.56
2020-09-25,-0.498,-0.53,-0.523,-0.468,-0.433,26.38,15361.72878170999,-0.524090909090909,-0.5,0.25,0.0,-0.041871,-0.716818,-0.496329,-0.65456,25 Sep 2020,0.0,25.0,429.0,-0.58,-0.54,0.0,35290.0,55.0,-0.554,-0.55,-0.56
2020-10-01,-0.498,-0.555,-0.526,-0.481,-0.442,26.7,13534.815742770645,-0.607272727272727,-0.5,0.25,0.0,-0.026388,-0.686133,-0.485343,-0.644379,01 Oct 2020,0.0,28.0,444.0,-0.59,-0.54,0.0,38795.0,52.0,-0.558,-0.55,-0.56
2020-10-07,-0.508,-0.546,-0.54,-0.488,-0.463,28.06,13534.815742770645,-0.607272727272727,-0.5,0.25,0.0,0.008087,-0.705334,-0.466422,-0.658266,07 Oct 2020,0.0,30.0,479.0,-0.58,-0.54,0.0,45038.0,54.0,-0.555,-0.55,-0.56
2020-10-13,-0.508,-0.537,-0.535,-0.483,-0.467,26.07,13534.815742770645,-0.607272727272727,-0.5,0.25,0.0,-0.074011,-0.747576,-0.530104,-0.696775,13 Oct 2020,0.0,31.0,507.0,-0.58,-0.54,0.0,48630.0,55.0,-0.555,-0.55,-0.56
2020-10-19,-0.509,-0.537,-0.538,-0.497,-0.47,29.18,13534.815742770645,-0.607272727272727,-0.5,0.25,0.0,-0.126115,-0.780539,-0.583775,-0.734581,19 Oct 2020,0.0,31.0,486.0,-0.58,-0.54,0.0,46321.0,55.0,-0.553,-0.55,-0.56
2020-10-23,-0.512,-0.533,-0.539,-0.496,-0.464,27.55,13534.815742770645,-0.607272727272727,-0.5,0.25,0.0,-0.080612,-0.758754,-0.534706,-0.726137,23 Oct 2020,0.0,27.0,447.0,-0.58,-0.54,0.0,42148.0,56.0,-0.553,-0.55,-0.56
2020-10-29,-0.515,-0.548,-0.55,-0.515,-0.482,37.59,13534.815742770645,-0.607272727272727,-0.5,0.25,0.0,-0.160514,-0.813752,-0.60306,-0.754353,29 Oct 2020,0.0,30.0,463.0,-0.57,-0.54,0.0,44572.0,55.0,-0.552,-0.55,-0.56
2020-11-04,-0.517,-0.553,-0.55,-0.515,-0.486,29.57,13263.388662699655,-0.614761904761905,-0.5,0.25,0.0,-0.19721,-0.812686,-0.618588,-0.75813,04 Nov 2020,0.0,30.0,534.0,-0.58,-0.54,0.0,48085.0,54.0,-0.558,-0.55,-0.56
2020-11-10,-0.51,-0.556,-0.527,-0.505,-0.472,24.8,13263.388662699655,-0.614761904761905,-0.5,0.25,0.0,0.01674,-0.730292,-0.456292,-0.705737,10 Nov 2020,0.0,29.0,488.0,-0.58,-0.54,0.0,43935.0,56.0,-0.557,-0.55,-0.56
2020-11-16,-0.522,-0.529,-0.537,-0.505,-0.476,22.45,13263.388662699655,-0.614761904761905,-0.5,0.25,0.0,-0.10064,-0.756056,-0.530773,-0.707224,16 Nov 2020,0.0,30.0,501.0,-0.58,-0.54,0.0,45524.0,55.0,-0.558,-0.55,-0.56
2020-11-20,-0.528,-0.545,-0.543,-0.509,-0.483,23.7,13263.388662699655,-0.614761904761905,-0.5,0.25,0.0,-0.146501,-0.764574,-0.564959,-0.721267,20 Nov 2020,0.0,29.0,466.0,-0.58,-0.54,0.0,40305.0,58.0,-0.557,-0.55,-0.56
2020-11-26,-0.528,-0.55,-0.539,-0.506,-0.483,23.7,13263.388662699655,-0.614761904761905,-0.5,0.25,0.0,-0.132036,-0.760961,-0.557816,-0.730278,26 Nov 2020,0.0,30.0,478.0,-0.58,-0.54,0.0,44917.0,55.0,-0.556,-0.55,-0.56
2020-12-02,-0.524,-0.558,-0.548,-0.508,-0.486,21.17,18344.294811566968,-0.6185,-0.5,0.25,0.0,-0.056624,-0.729957,-0.489175,-0.717922,02 Dec 2020,0.0,28.0,443.0,-0.57,-0.54,0.0,41933.0,58.0,-0.556,-0.55,-0.56
2020-12-08,-0.536,-0.553,-0.549,-0.518,-0.504,20.68,18344.294811566968,-0.6185,-0.5,0.25,0.0,-0.162767,-0.789877,-0.588438,-0.756027,08 Dec 2020,1.0,19.0,276.0,-0.6,-0.54,0.0,23572.0,61.0,-0.559,-0.55,-0.56
2020-12-14,-0.543,-0.565,-0.573,-0.522,-0.505,24.72,18344.294811566968,-0.6185,-0.5,0.25,0.0,-0.178858,-0.787857,-0.593,-0.767057,14 Dec 2020,0.0,31.0,463.0,-0.58,-0.54,0.0,47016.0,53.0,-0.558,-0.55,-0.56
2020-12-18,-0.537,-0.548,-0.56,-0.52,-0.498,21.57,18344.294811566968,-0.6185,-0.5,0.25,0.0,-0.163656,-0.752375,-0.562171,-0.746473,18 Dec 2020,0.0,30.0,448.0,-0.58,-0.54,0.0,42277.0,47.0,-0.558,-0.55,-0.56
2020-12-24,-0.542,-0.57,-0.568,-0.519,-0.494,21.53,18344.294811566968,-0.6185,-0.5,0.25,0.0,-0.163656,-0.752375,-0.562171,-0.746473,24 Dec 2020,0.0,25.0,217.0,-0.57,-0.54,0.0,22881.0,58.0,-0.555,-0.55,-0.56
2020-12-31,-0.545,-0.578,-0.554,-0.526,-0.499,22.75,18320.28395448377,-0.6185,-0.5,0.25,0.0,-0.163656,-0.752375,-0.562171,-0.746473,31 Dec 2020,0.0,20.0,191.0,-0.61,-0.5,0.0,19726.0,59.0,-0.583,-0.55,-0.56
2021-01-07,-0.554,-0.568,-0.563,-0.524,-0.509,22.37,18320.28395448377,-0.5835,-0.5,0.25,0.0,-0.140223,-0.761713,-0.542761,-0.696786,07 Jan 2021,0.0,30.0,471.0,-0.6,-0.54,0.0,43141.0,51.0,-0.565,-0.55,-0.56
2021-01-13,-0.545,-0.564,-0.563,-0.527,-0.498,22.21,18320.28395448377,-0.5835,-0.5,0.25,0.0,-0.122618,-0.749241,-0.526098,-0.687661,13 Jan 2021,0.0,32.0,482.0,-0.58,-0.54,0.0,44392.0,53.0,-0.562,-0.55,-0.56
2021-01-19,-0.548,-0.564,-0.561,-0.528,-0.502,23.24,18320.28395448377,-0.5835,-0.5,0.25,0.0,-0.094086,-0.7521,-0.518867,-0.683599,19 Jan 2021,0.0,30.0,507.0,-0.59,-0.55,0.0,49555.0,52.0,-0.564,-0.55,-0.56
2021-01-25,-0.543,-0.571,-0.554,-0.521,-0.493,23.19,18320.28395448377,-0.5835,-0.5,0.25,0.0,-0.127452,-0.76915,-0.551574,-0.689736,25 Jan 2021,0.0,31.0,451.0,-0.58,-0.54,0.0,46390.0,51.0,-0.564,-0.55,-0.56
2021-01-29,-0.548,-0.563,-0.571,-0.531,-0.512,33.09,18320.28395448377,-0.5835,-0.5,0.25,0.0,-0.040803,-0.77618,-0.512255,-0.698633,29 Jan 2021,0.0,32.0,431.0,-0.58,-0.54,0.0,35904.0,55.0,-0.564,-0.55,-0.56
2021-02-04,-0.543,-0.561,-0.568,-0.525,-0.508,21.77,17486.167658419457,-0.4455,-0.5,0.25,0.0,0.034419,-0.74203,-0.448923,-0.681872,04 Feb 2021,0.0,31.0,461.0,-0.58,-0.54,0.0,44059.0,56.0,-0.564,-0.55,-0.56
2021-02-10,-0.541,-0.573,-0.55,-0.522,-0.503,21.99,17486.167658419457,-0.4455,-0.5,0.25,0.0,0.053514,-0.751372,-0.448791,-0.684624,10 Feb 2021,0.0,31.0,452.0,-0.58,-0.54,0.0,41918.0,56.0,-0.564,-0.55,-0.56
2021-02-16,-0.543,-0.573,-0.55,-0.52,-0.5,21.46,17486.167658419457,-0.4455,-0.5,0.25,0.0,0.223894,-0.737277,-0.347939,-0.677192,16 Feb 2021,0.0,32.0,463.0,-0.58,-0.54,0.0,41493.0,53.0,-0.564,-0.55,-0.56
2021-02-22,-0.543,-0.566,-0.55,-0.516,-0.494,23.45,17486.167658419457,-0.4455,-0.5,0.25,0.0,0.256265,-0.728832,-0.32867,-0.670772,22 Feb 2021,0.0,31.0,459.0,-0.58,-0.54,0.0,41862.0,55.0,-0.564,-0.55,-0.56
2021-02-26,-0.53,-0.567,-0.547,-0.516,-0.483,27.95,17486.167658419457,-0.4455,-0.5,0.25,0.0,0.315627,-0.687697,-0.245739,-0.65301,26 Feb 2021,0.0,31.0,441.0,-0.59,-0.55,0.0,39693.0,56.0,-0.566,-0.55,-0.56
2021-03-04,-0.541,-0.572,-0.56,-0.518,-0.486,28.57,20856.039252531576,-0.364782608695652,-0.5,0.25,0.0,0.294663,-0.730113,-0.3076,-0.675244,04 Mar 2021,0.0,32.0,463.0,-0.59,-0.54,0.0,46676.0,57.0,-0.565,-0.55,-0.56
2021-03-10,-0.543,-0.571,-0.553,-0.52,-0.487,22.56,20856.039252531576,-0.364782608695652,-0.5,0.25,0.0,0.286701,-0.718367,-0.299915,-0.663886,10 Mar 2021,0.0,32.0,463.0,-0.58,-0.54,0.0,45218.0,57.0,-0.562,-0.55,-0.56
2021-03-16,-0.542,-0.558,-0.563,-0.52,-0.491,19.79,20856.039252531576,-0.364782608695652,-0.5,0.25,0.0,0.295555,-0.745696,-0.32595,-0.675085,16 Mar 2021,0.0,30.0,455.0,-0.58,-0.54,0.0,48940.0,51.0,-0.562,-0.57,-0.57
2021-03-22,-0.538,-0.563,-0.549,-0.518,-0.491,18.88,20856.039252531576,-0.364782608695652,-0.5,0.25,0.0,0.390568,-0.756732,-0.288905,-0.686511,22 Mar 2021,0.0,30.0,451.0,-0.59,-0.54,0.0,41907.0,53.0,-0.566,-0.57,-0.57
2021-03-26,-0.537,-0.559,-0.55,-0.514,-0.489,18.86,20856.039252531576,-0.364782608695652,-0.5,0.25,0.0,0.325331,-0.772562,-0.330952,-0.699307,26 Mar 2021,0.0,33.0,450.0,-0.6,-0.55,0.0,40218.0,50.0,-0.568,-0.57,-0.57
2021-04-01,-0.538,-0.555,-0.551,-0.512,-0.488,17.33,21899.98956049692,-0.325,-0.5,0.25,0.0,0.353253,-0.762026,-0.304831,-0.69651,01 Apr 2021,0.0,31.0,442.0,-0.6,-0.54,0.0,43396.0,54.0,-0.566,-0.57,-0.57
2021-04-09,-0.544,-0.558,-0.559,-0.522,-0.497,16.69,21899.98956049692,-0.325,-0.5,0.25,0.0,0.39164,-0.749172,-0.269233,-0.69206,09 Apr 2021,0.0,32.0,477.0,-0.6,-0.55,0.0,52686.0,52.0,-0.568,-0.57,-0.57
2021-04-15,-0.537,-0.559,-0.561,-0.512,-0.478,16.57,21899.98956049692,-0.325,-0.5,0.25,0.0,0.416415,-0.749233,-0.251667,-0.698539,15 Apr 2021,0.0,31.0,461.0,-0.59,-0.55,0.0,47286.0,54.0,-0.566,-0.57,-0.57
2021-04-21,-0.535,-0.562,-0.554,-0.513,-0.476,17.5,21899.98956049692,-0.325,-0.5,0.25,0.0,0.416173,-0.74575,-0.253026,-0.687893,21 Apr 2021,0.0,30.0,455.0,-0.59,-0.54,0.0,47627.0,54.0,-0.565,-0.57,-0.57
2021-04-27,-0.535,-0.562,-0.558,-0.518,-0.484,17.56,21899.98956049692,-0.325,-0.5,0.25,0.0,0.452227,-0.740825,-0.225162,-0.689565,27 Apr 2021,0.0,31.0,453.0,-0.58,-0.54,0.0,51682.0,49.0,-0.56,-0.57,-0.57
2021-05-03,-0.535,-0.568,-0.559,-0.518,-0.486,18.31,22914.70925983923,-0.2235,-0.5,0.25,0.0,0.535347,-0.731268,-0.17661,-0.681629,03 May 2021,0.0,24.0,334.0,-0.6,-0.55,0.0,38184.0,54.0,-0.567,-0.57,-0.57
2021-05-07,-0.529,-0.56,-0.553,-0.514,-0.483,16.69,22914.70925983923,-0.2235,-0.5,0.25,0.0,0.520969,-0.741324,-0.194749,-0.684047,07 May 2021,0.0,31.0,459.0,-0.58,-0.55,0.0,46775.0,56.0,-0.563,-0.57,-0.57
2021-05-13,-0.541,-0.563,-0.553,-0.515,-0.482,23.13,22914.70925983923,-0.2235,-0.5,0.25,0.0,0.653903,-0.703717,-0.080174,-0.678283,13 May 2021,0.0,22.0,328.0,-0.59,-0.55,0.0,35708.0,58.0,-0.564,-0.57,-0.57
2021-05-19,-0.552,-0.56,-0.562,-0.515,-0.479,22.18,22914.70925983923,-0.2235,-0.5,0.25,0.0,0.681748,-0.704372,-0.068234,-0.673637,19 May 2021,0.0,31.0,453.0,-0.58,-0.55,0.0,45375.0,52.0,-0.564,-0.57,-0.57
2021-05-25,-0.538,-0.568,-0.557,-0.505,-0.476,18.84,22914.70925983923,-0.2235,-0.5,0.25,0.0,0.588588,-0.71837,-0.136654,-0.676107,25 May 2021,0.0,31.0,441.0,-0.59,-0.55,0.0,44876.0,53.0,-0.565,-0.57,-0.57
2021-05-31,-0.544,-0.574,-0.563,-0.513,-0.483,18.84,24613.21641089884,-0.2235,-0.5,0.25,0.0,0.569761,-0.719824,-0.146415,-0.679869,31 May 2021,0.0,29.0,380.0,-0.6,-0.55,0.0,37631.0,62.0,-0.571,-0.57,-0.57
2021-06-04,-0.546,-0.571,-0.558,-0.513,-0.486,16.42,24613.21641089884,-0.288636363636364,-0.5,0.25,0.0,0.523351,-0.738913,-0.186039,-0.692552,04 Jun 2021,0.0,31.0,461.0,-0.58,-0.55,0.0,47087.0,58.0,-0.563,-0.57,-0.57
2021-06-10,-0.545,-0.564,-0.549,-0.519,-0.488,16.1,24613.21641089884,-0.288636363636364,-0.5,0.25,0.0,0.489582,-0.748214,-0.212093,-0.697832,10 Jun 2021,0.0,29.0,420.0,-0.58,-0.55,0.0,40680.0,65.0,-0.561,-0.57,-0.57
2021-06-16,-0.547,-0.562,-0.548,-0.519,-0.485,18.15,24613.21641089884,-0.288636363636364,-0.5,0.25,0.0,0.477408,-0.742894,-0.212303,-0.696158,16 Jun 2021,0.0,29.0,452.0,-0.58,-0.54,0.0,43971.0,60.0,-0.562,-0.57,-0.57
2021-06-22,-0.54,-0.564,-0.553,-0.508,-0.477,16.66,24613.21641089884,-0.288636363636364,-0.5,0.25,0.0,0.505305,-0.714597,-0.164893,-0.68705,22 Jun 2021,0.0,30.0,457.0,-0.58,-0.54,0.0,41014.0,57.0,-0.564,-0.57,-0.57
2021-06-28,-0.543,-0.566,-0.564,-0.513,-0.48,15.76,24613.21641089884,-0.288636363636364,-0.5,0.25,0.0,0.488497,-0.715181,-0.177452,-0.686414,28 Jun 2021,0.0,31.0,469.0,-0.59,-0.55,0.0,41677.0,55.0,-0.566,-0.57,-0.57
2021-07-02,-0.546,-0.562,-0.555,-0.512,-0.485,15.07,23522.288339075058,-0.451363636363636,-0.5,0.25,0.0,0.416398,-0.735425,-0.23726,-0.694076,02 Jul 2021,0.0,30.0,494.0,-0.59,-0.55,0.0,46025.0,57.0,-0.565,-0.57,-0.57
2021-07-08,-0.546,-0.568,-0.556,-0.515,-0.493,19.0,23522.288339075058,-0.451363636363636,-0.5,0.25,0.0,0.267371,-0.753833,-0.326775,-0.704688,08 Jul 2021,0.0,31.0,506.0,-0.58,-0.55,0.0,50011.0,57.0,-0.566,-0.57,-0.57
2021-07-14,-0.546,-0.573,-0.559,-0.513,-0.488,16.33,23522.288339075058,-0.451363636363636,-0.5,0.25,0.0,0.289749,-0.743486,-0.317395,-0.695628,14 Jul 2021,0.0,30.0,488.0,-0.59,-0.54,0.0,47230.0,58.0,-0.566,-0.57,-0.57
2021-07-20,-0.543,-0.566,-0.558,-0.518,-0.486,19.73,23522.288339075058,-0.451363636363636,-0.5,0.25,0.0,0.143134,-0.790497,-0.427698,-0.72196,20 Jul 2021,0.0,30.0,488.0,-0.58,-0.55,0.0,49967.0,56.0,-0.567,-0.57,-0.57
2021-07-26,-0.544,-0.562,-0.558,-0.519,-0.493,17.58,23522.288339075058,-0.451363636363636,-0.5,0.25,0.0,0.196858,-0.802471,-0.404531,-0.733959,26 Jul 2021,0.0,30.0,524.0,-0.58,-0.55,0.0,49755.0,56.0,-0.567,-0.57,-0.57
2021-07-30,-0.544,-0.564,-0.556,-0.523,-0.502,18.24,23522.288339075058,-0.451363636363636,-0.5,0.25,0.0,0.15971,-0.832995,-0.43988,-0.747261,30 Jul 2021,0.0,28.0,471.0,-0.6,-0.55,0.0,43874.0,60.0,-0.571,-0.57,-0.57
2021-08-05,-0.54,-0.573,-0.568,-0.527,-0.504,17.28,23323.93778056164,-0.538636363636364,-0.5,0.25,0.0,0.069174,-0.85997,-0.499342,-0.754285,05 Aug 2021,0.0,30.0,440.0,-0.58,-0.55,0.0,47580.0,59.0,-0.566,-0.57,-0.57
2021-08-11,-0.549,-0.575,-0.565,-0.53,-0.498,16.06,23323.93778056164,-0.538636363636364,-0.5,0.25,0.0,0.100131,-0.819434,-0.450355,-0.736618,11 Aug 2021,0.0,31.0,515.0,-0.58,-0.55,0.0,50480.0,59.0,-0.567,-0.57,-0.57
2021-08-17,-0.55,-0.573,-0.565,-0.527,-0.491,17.91,23323.93778056164,-0.538636363636364,-0.5,0.25,0.0,0.065965,-0.817225,-0.466388,-0.738687,17 Aug 2021,0.0,31.0,513.0,-0.59,-0.55,0.0,51196.0,58.0,-0.568,-0.57,-0.57
